date,Vrms,Irms,Power
Sat Jan 16 2016 02:04:00 GMT-0800 (PST),120.392555109,6.06886321135,730.645948621
Sat Jan 16 2016 02:06:00 GMT-0800 (PST),119.347615457,6.28035035687,749.544839325
Sat Jan 16 2016 02:08:00 GMT-0800 (PST),117.971088746,5.97057161778,704.354834186
Sat Jan 16 2016 02:10:00 GMT-0800 (PST),117.762752343,6.53298205414,769.341947702
Sat Jan 16 2016 02:12:00 GMT-0800 (PST),118.113638339,6.00203618334,708.922331055
Sat Jan 16 2016 02:14:00 GMT-0800 (PST),120.538054259,6.20093646759,747.448816388
Sat Jan 16 2016 02:16:00 GMT-0800 (PST),117.850298424,6.60561299745,778.473463025
Sat Jan 16 2016 02:18:00 GMT-0800 (PST),121.607132696,6.05738464686,736.621178541
Sat Jan 16 2016 02:20:00 GMT-0800 (PST),121.275827246,5.44292074103,660.0947155
Sat Jan 16 2016 02:22:00 GMT-0800 (PST),120.563499961,6.07924143426,732.934624422
Sat Jan 16 2016 02:24:00 GMT-0800 (PST),120.531269494,6.35770063196,766.301728236
Sat Jan 16 2016 02:26:00 GMT-0800 (PST),119.076969492,5.64117093943,671.733539853
Sat Jan 16 2016 02:28:00 GMT-0800 (PST),124.186655916,6.09018956248,756.320275659
Sat Jan 16 2016 02:30:00 GMT-0800 (PST),118.865042161,5.64134997119,670.559302169
Sat Jan 16 2016 02:32:00 GMT-0800 (PST),119.685460924,5.8240263922,697.051283183
Sat Jan 16 2016 02:34:00 GMT-0800 (PST),119.525605427,5.659677025,676.476322932
Sat Jan 16 2016 02:36:00 GMT-0800 (PST),119.503423348,6.04475092358,722.368428654
Sat Jan 16 2016 02:38:00 GMT-0800 (PST),119.799480604,6.03205896516,722.637530998
Sat Jan 16 2016 02:40:00 GMT-0800 (PST),120.192316524,5.35230927841,643.306450925
Sat Jan 16 2016 02:42:00 GMT-0800 (PST),119.69143758,5.87239990882,702.875987132
Sat Jan 16 2016 02:44:00 GMT-0800 (PST),121.279356601,5.32182600222,645.427633493
Sat Jan 16 2016 02:46:00 GMT-0800 (PST),120.695288074,5.63019694499,679.538242191
Sat Jan 16 2016 02:48:00 GMT-0800 (PST),120.429213609,6.0920652217,733.662623901
Sat Jan 16 2016 02:50:00 GMT-0800 (PST),124.282267944,5.27804516906,655.967423922
Sat Jan 16 2016 02:52:00 GMT-0800 (PST),118.053915773,5.3685275483,633.775699013
Sat Jan 16 2016 02:54:00 GMT-0800 (PST),122.395756081,5.36235156238,656.329073851
Sat Jan 16 2016 02:56:00 GMT-0800 (PST),122.997208761,5.44550310945,669.781682759
Sat Jan 16 2016 02:58:00 GMT-0800 (PST),120.789101666,4.93754506044,596.401632288
Sat Jan 16 2016 03:00:00 GMT-0800 (PST),121.465394624,5.15572853589,626.242601186
Sat Jan 16 2016 03:02:00 GMT-0800 (PST),116.126993832,5.74687983641,667.367879314
Sat Jan 16 2016 03:04:00 GMT-0800 (PST),124.345802152,4.58587389459,570.234167992
Sat Jan 16 2016 03:06:00 GMT-0800 (PST),121.354931151,5.52706655407,670.736781138
Sat Jan 16 2016 03:08:00 GMT-0800 (PST),121.615967325,5.53504838656,673.150263721
Sat Jan 16 2016 03:10:00 GMT-0800 (PST),119.653537525,4.67404501777,559.266020928
Sat Jan 16 2016 03:12:00 GMT-0800 (PST),121.148979062,5.38691248306,652.61894762
Sat Jan 16 2016 03:14:00 GMT-0800 (PST),117.731263494,4.71169422577,554.7137144
Sat Jan 16 2016 03:16:00 GMT-0800 (PST),120.528498922,4.96502654901,598.427197058
Sat Jan 16 2016 03:18:00 GMT-0800 (PST),121.357374729,4.32430417057,524.78620167
Sat Jan 16 2016 03:20:00 GMT-0800 (PST),121.019678685,4.66801734613,564.921959324
Sat Jan 16 2016 03:22:00 GMT-0800 (PST),120.203945246,4.30044895297,516.930930474
Sat Jan 16 2016 03:24:00 GMT-0800 (PST),120.636186705,4.84226213648,584.152039169
Sat Jan 16 2016 03:26:00 GMT-0800 (PST),119.54947774,4.70702726318,562.722651022
Sat Jan 16 2016 03:28:00 GMT-0800 (PST),116.607378928,4.29053756449,500.308339586
Sat Jan 16 2016 03:30:00 GMT-0800 (PST),119.467030956,4.23670664498,506.146763908
Sat Jan 16 2016 03:32:00 GMT-0800 (PST),119.49182533,4.41407691152,527.446107305
Sat Jan 16 2016 03:34:00 GMT-0800 (PST),119.080256702,4.01669763524,478.309385501
Sat Jan 16 2016 03:36:00 GMT-0800 (PST),118.536634877,3.58548719426,425.011586404
Sat Jan 16 2016 03:38:00 GMT-0800 (PST),115.933211555,4.0638945811,471.140350207
Sat Jan 16 2016 03:40:00 GMT-0800 (PST),118.209262719,3.31780824654,392.195666667
Sat Jan 16 2016 03:42:00 GMT-0800 (PST),123.440628178,3.78984898489,467.821339397
Sat Jan 16 2016 03:44:00 GMT-0800 (PST),116.306946883,3.96091611101,460.682059733
Sat Jan 16 2016 03:46:00 GMT-0800 (PST),120.773452695,3.74558218598,452.366892952
Sat Jan 16 2016 03:48:00 GMT-0800 (PST),123.974282312,3.98213035156,493.681752406
Sat Jan 16 2016 03:50:00 GMT-0800 (PST),118.341947782,3.74817288147,443.566079417
Sat Jan 16 2016 03:52:00 GMT-0800 (PST),120.535659066,3.72288519135,448.740420168
Sat Jan 16 2016 03:54:00 GMT-0800 (PST),119.012159653,3.63369485881,432.453872669
Sat Jan 16 2016 03:56:00 GMT-0800 (PST),121.807540426,4.07806703113,496.739314754
Sat Jan 16 2016 03:58:00 GMT-0800 (PST),120.980753979,3.75390467542,454.150217998
Sat Jan 16 2016 04:00:00 GMT-0800 (PST),121.344953211,4.15775321109,504.522368862
Sat Jan 16 2016 04:02:00 GMT-0800 (PST),119.46734317,3.94321575526,471.085509826
Sat Jan 16 2016 04:04:00 GMT-0800 (PST),117.896261239,4.17946178724,492.742918707
Sat Jan 16 2016 04:06:00 GMT-0800 (PST),121.572980019,4.31641403587,524.759317337
Sat Jan 16 2016 04:08:00 GMT-0800 (PST),118.982805042,3.90397456321,464.505844344
Sat Jan 16 2016 04:10:00 GMT-0800 (PST),119.304790497,3.84418178482,458.62930247
Sat Jan 16 2016 04:12:00 GMT-0800 (PST),122.209250057,4.00880966041,489.913622218
Sat Jan 16 2016 04:14:00 GMT-0800 (PST),120.45612926,3.95808990317,476.776188998
Sat Jan 16 2016 04:16:00 GMT-0800 (PST),121.216696798,3.95043618453,478.858825201
Sat Jan 16 2016 04:18:00 GMT-0800 (PST),118.758307397,4.70638141655,558.921890994
Sat Jan 16 2016 04:20:00 GMT-0800 (PST),120.669186372,4.25854735073,513.87544394
Sat Jan 16 2016 04:22:00 GMT-0800 (PST),122.231490092,4.43774808455,542.432561028
Sat Jan 16 2016 04:24:00 GMT-0800 (PST),121.313767271,4.95335795217,600.910513822
Sat Jan 16 2016 04:26:00 GMT-0800 (PST),120.069069279,4.91021060806,589.564417676
Sat Jan 16 2016 04:28:00 GMT-0800 (PST),125.711813859,4.98172696458,626.261932869
Sat Jan 16 2016 04:30:00 GMT-0800 (PST),119.654484984,4.78273715193,572.275950726
Sat Jan 16 2016 04:32:00 GMT-0800 (PST),121.484225035,4.74458140181,576.391794714
Sat Jan 16 2016 04:34:00 GMT-0800 (PST),118.63231127,4.73431094849,561.642250092
Sat Jan 16 2016 04:36:00 GMT-0800 (PST),121.569277455,5.36308942374,651.986906169
Sat Jan 16 2016 04:38:00 GMT-0800 (PST),120.619390597,4.6981465466,566.687573389
Sat Jan 16 2016 04:40:00 GMT-0800 (PST),116.590989533,5.78352701409,674.30713756
Sat Jan 16 2016 04:42:00 GMT-0800 (PST),122.39357602,5.65917270928,692.646385203
Sat Jan 16 2016 04:44:00 GMT-0800 (PST),122.640414718,4.70488106296,577.00856476
Sat Jan 16 2016 04:46:00 GMT-0800 (PST),119.115535945,5.96578228531,710.617354248
Sat Jan 16 2016 04:48:00 GMT-0800 (PST),120.505893505,4.92065358815,592.967757266
Sat Jan 16 2016 04:50:00 GMT-0800 (PST),124.303128913,5.16673451287,642.241266212
Sat Jan 16 2016 04:52:00 GMT-0800 (PST),118.443981852,5.96731930305,706.793059233
Sat Jan 16 2016 04:54:00 GMT-0800 (PST),121.280847547,5.76885312104,699.651395893
Sat Jan 16 2016 04:56:00 GMT-0800 (PST),121.184312387,6.0061871644,727.855661586
Sat Jan 16 2016 04:58:00 GMT-0800 (PST),118.536819182,5.32448528034,631.147548913
Sat Jan 16 2016 05:00:00 GMT-0800 (PST),118.558363697,5.78123963731,685.414311542
Sat Jan 16 2016 05:02:00 GMT-0800 (PST),119.402436115,5.59391975716,667.927646438
Sat Jan 16 2016 05:04:00 GMT-0800 (PST),120.353358593,6.04518194108,727.557949914
Sat Jan 16 2016 05:06:00 GMT-0800 (PST),119.345370811,5.71743355266,682.349227429
Sat Jan 16 2016 05:08:00 GMT-0800 (PST),119.144332914,6.2131277524,740.258961372
Sat Jan 16 2016 05:10:00 GMT-0800 (PST),120.40041748,5.63286586421,678.199401662
Sat Jan 16 2016 05:12:00 GMT-0800 (PST),117.860594013,6.5179893868,768.214100897
Sat Jan 16 2016 05:14:00 GMT-0800 (PST),120.503819997,5.91216377907,712.438319823
Sat Jan 16 2016 05:16:00 GMT-0800 (PST),117.038688463,5.89842416836,690.343828664
Sat Jan 16 2016 05:18:00 GMT-0800 (PST),119.648331397,5.79504369362,693.367308316
Sat Jan 16 2016 05:20:00 GMT-0800 (PST),120.24593319,5.76640498104,693.386748097
Sat Jan 16 2016 05:22:00 GMT-0800 (PST),121.575886204,5.95742001163,724.278617403
Sat Jan 16 2016 05:24:00 GMT-0800 (PST),121.346293617,5.72243045661,694.395726392
Sat Jan 16 2016 05:26:00 GMT-0800 (PST),118.579466717,6.52889174044,774.192500833
Sat Jan 16 2016 05:28:00 GMT-0800 (PST),119.927344268,6.11399768386,733.235505083
Sat Jan 16 2016 05:30:00 GMT-0800 (PST),119.111102982,6.6431770183,791.276141955
Sat Jan 16 2016 05:32:00 GMT-0800 (PST),126.91116759,6.04843217241,767.613589087
Sat Jan 16 2016 05:34:00 GMT-0800 (PST),119.705800398,6.44126760159,771.057093829
Sat Jan 16 2016 05:36:00 GMT-0800 (PST),122.644967746,5.88386033159,721.62586059
Sat Jan 16 2016 05:38:00 GMT-0800 (PST),120.899438059,6.32111408062,764.219140253
Sat Jan 16 2016 05:40:00 GMT-0800 (PST),120.73181649,5.85212553521,706.537746195
Sat Jan 16 2016 05:42:00 GMT-0800 (PST),117.575706718,5.8681662386,689.953792644
Sat Jan 16 2016 05:44:00 GMT-0800 (PST),122.285492451,6.10704765016,746.80332932
Sat Jan 16 2016 05:46:00 GMT-0800 (PST),119.943530164,6.09468675744,731.018244933
Sat Jan 16 2016 05:48:00 GMT-0800 (PST),121.554715486,5.85983721015,712.290844874
Sat Jan 16 2016 05:50:00 GMT-0800 (PST),120.640536876,6.33255043835,763.962284674
Sat Jan 16 2016 05:52:00 GMT-0800 (PST),121.139400446,5.65358033902,684.871332643
Sat Jan 16 2016 05:54:00 GMT-0800 (PST),122.913495898,5.65851780521,695.508205041
Sat Jan 16 2016 05:56:00 GMT-0800 (PST),118.556843632,6.41145377196,760.121722294
Sat Jan 16 2016 05:58:00 GMT-0800 (PST),120.250778718,6.65120526467,799.81261249
Sat Jan 16 2016 06:00:00 GMT-0800 (PST),121.105238418,6.27541822522,759.986020336
Sat Jan 16 2016 06:02:00 GMT-0800 (PST),117.100992229,6.27608783288,734.936112548
Sat Jan 16 2016 06:04:00 GMT-0800 (PST),121.191789022,6.4636332319,783.339274956
Sat Jan 16 2016 06:06:00 GMT-0800 (PST),118.10128881,6.70501084646,791.870422452
Sat Jan 16 2016 06:08:00 GMT-0800 (PST),121.196951254,6.30225332072,763.813888501
Sat Jan 16 2016 06:10:00 GMT-0800 (PST),118.981812926,6.32100345151,752.084450169
Sat Jan 16 2016 06:12:00 GMT-0800 (PST),121.216849371,7.10176722461,860.853847935
Sat Jan 16 2016 06:14:00 GMT-0800 (PST),118.835045528,6.46341938683,768.080737103
Sat Jan 16 2016 06:16:00 GMT-0800 (PST),123.200420334,6.56350862095,808.62702097
Sat Jan 16 2016 06:18:00 GMT-0800 (PST),115.184521348,7.62619316174,878.41940904
Sat Jan 16 2016 06:20:00 GMT-0800 (PST),123.252588479,6.77660711994,835.234368638
Sat Jan 16 2016 06:22:00 GMT-0800 (PST),119.392749144,7.05288288701,842.063077268
Sat Jan 16 2016 06:24:00 GMT-0800 (PST),121.519251549,7.21327948581,876.552324327
Sat Jan 16 2016 06:26:00 GMT-0800 (PST),119.711844184,7.76429277437,929.477806806
Sat Jan 16 2016 06:28:00 GMT-0800 (PST),119.474902059,7.07667909645,845.485541953
Sat Jan 16 2016 06:30:00 GMT-0800 (PST),117.009084334,7.63605420735,893.487710726
Sat Jan 16 2016 06:32:00 GMT-0800 (PST),118.966526272,7.34191238118,873.441812186
Sat Jan 16 2016 06:34:00 GMT-0800 (PST),115.501750321,8.36308861311,965.951372905
Sat Jan 16 2016 06:36:00 GMT-0800 (PST),121.170348256,8.24005132645,998.449888872
Sat Jan 16 2016 06:38:00 GMT-0800 (PST),120.818421094,7.66051908206,925.531820257
Sat Jan 16 2016 06:40:00 GMT-0800 (PST),120.241193523,8.52214983527,1024.71346757
Sat Jan 16 2016 06:42:00 GMT-0800 (PST),121.311292182,8.33733070333,1011.41236097
Sat Jan 16 2016 06:44:00 GMT-0800 (PST),119.712409517,8.90851709109,1066.4600462
Sat Jan 16 2016 06:46:00 GMT-0800 (PST),116.409951362,9.10030264175,1059.36578791
Sat Jan 16 2016 06:48:00 GMT-0800 (PST),118.948070521,9.09551790875,1081.89430564
Sat Jan 16 2016 06:50:00 GMT-0800 (PST),121.495260753,8.36880789412,1016.77049729
Sat Jan 16 2016 06:52:00 GMT-0800 (PST),122.464046996,8.79556925796,1077.14100696
Sat Jan 16 2016 06:54:00 GMT-0800 (PST),120.580511391,9.22594324763,1112.46895486
Sat Jan 16 2016 06:56:00 GMT-0800 (PST),119.352996792,9.86923127022,1177.92232814
Sat Jan 16 2016 06:58:00 GMT-0800 (PST),119.730649445,9.72779140232,1164.71478227
Sat Jan 16 2016 07:00:00 GMT-0800 (PST),118.346369404,10.3133712093,1220.55003894
Sat Jan 16 2016 07:02:00 GMT-0800 (PST),120.57754787,9.52002770695,1147.90159656
Sat Jan 16 2016 07:04:00 GMT-0800 (PST),117.411044229,10.7900294158,1266.86862096
Sat Jan 16 2016 07:06:00 GMT-0800 (PST),121.028201777,10.1486471383,1228.27251362
Sat Jan 16 2016 07:08:00 GMT-0800 (PST),120.741777389,9.81410057645,1184.97194708
Sat Jan 16 2016 07:10:00 GMT-0800 (PST),120.944731345,10.0664929601,1217.48928665
Sat Jan 16 2016 07:12:00 GMT-0800 (PST),121.092138776,10.9121064399,1321.37030735
Sat Jan 16 2016 07:14:00 GMT-0800 (PST),119.79040357,10.134449454,1214.00979006
Sat Jan 16 2016 07:16:00 GMT-0800 (PST),120.116193364,10.3143198374,1238.916836
Sat Jan 16 2016 07:18:00 GMT-0800 (PST),121.040699003,10.8580045795,1314.26046409
Sat Jan 16 2016 07:20:00 GMT-0800 (PST),120.695796705,10.7265961344,1294.65506637
Sat Jan 16 2016 07:22:00 GMT-0800 (PST),119.599924807,10.7082687576,1280.70813822
Sat Jan 16 2016 07:24:00 GMT-0800 (PST),119.567892318,10.0396037959,1200.41426559
Sat Jan 16 2016 07:26:00 GMT-0800 (PST),121.222881257,10.1826277044,1234.3674691
Sat Jan 16 2016 07:28:00 GMT-0800 (PST),119.453784694,10.2136718042,1220.06175263
Sat Jan 16 2016 07:30:00 GMT-0800 (PST),118.438533692,10.5044873352,1244.13607717
Sat Jan 16 2016 07:32:00 GMT-0800 (PST),118.895615856,10.6878549884,1270.73910102
Sat Jan 16 2016 07:34:00 GMT-0800 (PST),123.213444244,9.57404030985,1179.65048191
Sat Jan 16 2016 07:36:00 GMT-0800 (PST),117.88891629,9.42009123106,1110.52434658
Sat Jan 16 2016 07:38:00 GMT-0800 (PST),120.115404994,9.42363794182,1131.9240879
Sat Jan 16 2016 07:40:00 GMT-0800 (PST),118.959044494,9.8578513105,1172.68057266
Sat Jan 16 2016 07:42:00 GMT-0800 (PST),121.171169653,9.59296622518,1162.39093795
Sat Jan 16 2016 07:44:00 GMT-0800 (PST),119.802605602,8.61630717744,1032.25605052
Sat Jan 16 2016 07:46:00 GMT-0800 (PST),117.693309881,8.75056654659,1029.8831402
Sat Jan 16 2016 07:48:00 GMT-0800 (PST),120.590593966,8.48976442183,1023.78573426
Sat Jan 16 2016 07:50:00 GMT-0800 (PST),119.336937015,9.07219796647,1082.64831731
Sat Jan 16 2016 07:52:00 GMT-0800 (PST),119.928448618,8.55151550982,1025.56998842
Sat Jan 16 2016 07:54:00 GMT-0800 (PST),116.046804006,9.17378886245,1064.58887811
Sat Jan 16 2016 07:56:00 GMT-0800 (PST),122.751015727,7.58894081772,931.550193668
Sat Jan 16 2016 07:58:00 GMT-0800 (PST),124.142553834,7.78825785818,966.854220435
Sat Jan 16 2016 08:00:00 GMT-0800 (PST),120.030842236,7.76755056262,932.345636141
Sat Jan 16 2016 08:02:00 GMT-0800 (PST),119.310408672,7.34597071501,876.450768103
Sat Jan 16 2016 08:04:00 GMT-0800 (PST),120.205656605,7.6724791856,922.275398295
Sat Jan 16 2016 08:06:00 GMT-0800 (PST),117.767315527,7.57630734817,892.241377999
Sat Jan 16 2016 08:08:00 GMT-0800 (PST),120.28916827,7.62690802908,917.434423293
Sat Jan 16 2016 08:10:00 GMT-0800 (PST),116.91790948,6.96740710847,814.614673621
Sat Jan 16 2016 08:12:00 GMT-0800 (PST),119.190062097,7.19407853098,857.462666838
Sat Jan 16 2016 08:14:00 GMT-0800 (PST),119.036432887,6.88972534829,820.128329035
Sat Jan 16 2016 08:16:00 GMT-0800 (PST),119.626661035,7.09309529974,848.523307113
Sat Jan 16 2016 08:18:00 GMT-0800 (PST),117.677200706,6.22553950263,732.604061558
Sat Jan 16 2016 08:20:00 GMT-0800 (PST),118.223904782,6.86524420333,811.635976996
Sat Jan 16 2016 08:22:00 GMT-0800 (PST),121.293070312,6.38777808163,774.793215989
Sat Jan 16 2016 08:24:00 GMT-0800 (PST),120.367134268,5.55630380474,668.796366098
Sat Jan 16 2016 08:26:00 GMT-0800 (PST),119.844993467,5.66619913645,679.065598493
Sat Jan 16 2016 08:28:00 GMT-0800 (PST),120.160939053,5.82926424817,700.449866047
Sat Jan 16 2016 08:30:00 GMT-0800 (PST),118.092624399,4.99073286487,589.368741688
Sat Jan 16 2016 08:32:00 GMT-0800 (PST),118.939747564,5.82557042641,692.891875933
Sat Jan 16 2016 08:34:00 GMT-0800 (PST),120.409650439,4.92057753122,592.48502049
Sat Jan 16 2016 08:36:00 GMT-0800 (PST),117.202725441,5.50181730467,644.827982984
Sat Jan 16 2016 08:38:00 GMT-0800 (PST),118.814142972,5.52123306741,656.000575054
Sat Jan 16 2016 08:40:00 GMT-0800 (PST),120.896249117,4.98815578437,603.049324342
Sat Jan 16 2016 08:42:00 GMT-0800 (PST),121.597264963,4.24258651655,515.886916781
Sat Jan 16 2016 08:44:00 GMT-0800 (PST),123.323093135,4.53710969112,559.530401003
Sat Jan 16 2016 08:46:00 GMT-0800 (PST),116.968871467,4.76271251495,557.089107994
Sat Jan 16 2016 08:48:00 GMT-0800 (PST),118.182648947,4.26586462432,504.151181352
Sat Jan 16 2016 08:50:00 GMT-0800 (PST),118.703440739,4.03227513454,478.644932475
Sat Jan 16 2016 08:52:00 GMT-0800 (PST),117.932488776,4.47218044853,527.415370549
Sat Jan 16 2016 08:54:00 GMT-0800 (PST),118.879240941,4.04053276219,480.335467768
Sat Jan 16 2016 08:56:00 GMT-0800 (PST),116.327972966,4.24243919573,493.51435207
Sat Jan 16 2016 08:58:00 GMT-0800 (PST),120.072873569,4.22804699576,507.673752365
Sat Jan 16 2016 09:00:00 GMT-0800 (PST),123.658174644,3.12539592709,386.480755386
Sat Jan 16 2016 09:02:00 GMT-0800 (PST),118.083320866,3.36090972595,396.86738157
Sat Jan 16 2016 09:04:00 GMT-0800 (PST),121.488132525,3.56554883102,433.171868906
Sat Jan 16 2016 09:06:00 GMT-0800 (PST),119.085531629,3.13352711029,373.157741804
Sat Jan 16 2016 09:08:00 GMT-0800 (PST),120.676260841,2.78153399478,335.665121892
Sat Jan 16 2016 09:10:00 GMT-0800 (PST),121.602402704,3.15940526186,384.191270957
Sat Jan 16 2016 09:12:00 GMT-0800 (PST),120.92044677,3.55196241477,429.504882103
Sat Jan 16 2016 09:14:00 GMT-0800 (PST),118.961808903,3.69541994807,439.613841679
Sat Jan 16 2016 09:16:00 GMT-0800 (PST),119.294116458,3.62061696349,431.918301692
Sat Jan 16 2016 09:18:00 GMT-0800 (PST),117.864650511,3.1286108766,368.752627554
Sat Jan 16 2016 09:20:00 GMT-0800 (PST),118.246651359,3.09812769133,366.343224982
Sat Jan 16 2016 09:22:00 GMT-0800 (PST),120.419073256,3.60468042471,434.072276127
Sat Jan 16 2016 09:24:00 GMT-0800 (PST),118.675176298,2.83410940192,336.33843292
Sat Jan 16 2016 09:26:00 GMT-0800 (PST),120.558351003,2.99180071307,360.686560497
Sat Jan 16 2016 09:28:00 GMT-0800 (PST),122.000797333,2.91688553392,355.862360867
Sat Jan 16 2016 09:30:00 GMT-0800 (PST),120.834359153,3.81604166845,461.108949507
Sat Jan 16 2016 09:32:00 GMT-0800 (PST),119.061910558,3.25981709014,388.120050822
Sat Jan 16 2016 09:34:00 GMT-0800 (PST),118.16683977,3.82606476843,452.113982441
Sat Jan 16 2016 09:36:00 GMT-0800 (PST),118.424539759,3.11855378082,369.313296207
Sat Jan 16 2016 09:38:00 GMT-0800 (PST),118.129516837,3.11356893971,367.804394487
